transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,original_transaction_id,currency,notes_suspicious
T04702,U101,2021-05-24,Expense,Food,515.0,UPI,Kolkata,,T04702,INR,False
T07191,U043,2022-04-06,Expense,Utilities,553.0,Bank Transfer,Bengaluru,Dinner at resto cash,T07191,INR,False
T02513,U188,2020-04-12,Expense,Rent,82.0,Bank Transfer,Mumbai,,T02513,INR,False
T01742,U085,2022-05-14,Income,Other Income,41065.0,Bank Transfer,Bengaluru,Gift via app,T01742,INR,False
T07940,U117,2019-03-09,Expense,Rent,1208.0,Bank Transfer,Delhi,Grocery shopping,T07940,INR,False
T04184,U058,,Expense,Rent,587.0,UPI,Chennai,Netflix subscription,T04184,INR,False
T02505,U112,2020-01-01,Expense,Utilities,178.0,Bank Transfer,Bengaluru,,T02505,INR,False
T03748,U187,2022-10-11,Expense,Rent,78.0,Card,Mumbai,Doctor visit,T03748,USD,False
T07122,U033,2022-04-01,Expense,Travel,88.0,Card,Hyderabad,Salary,T07122,INR,False
T07839,U039,2020-03-14,Expense,Rent,288.0,Bank Transfer,Hyderabad,Grocery shopping cash,T07839,INR,False
T13450,U182,2019-06-10,Expense,Travel,90.0,Card,,Grocery shopping late,T13450,INR,False
T06727,U088,2021-04-23,Expense,Food,375.0,Cash,Mumbai,Gift,T06727,INR,False
T07292,U182,2021-01-03,Expense,Rent,215.0,UPI,Hyderabad,,T07292,INR,False
T10706,U086,2020-04-04,Expense,Rent,506.0,Bank Transfer,Kolkata,,T10706,INR,False
T13272,U037,2019-08-12,Expense,Food,215.0,Cash,Bengaluru,Doctor visit late,T13272,INR,False
T06269,U089,2021-07-21,Expense,Rent,307.0,Card,Pune,Uber to office via app,T06269,INR,False
T02257,U134,2021-04-18,Expense,Travel,864.0,Card,Lucknow,,T02257,INR,False
T09206,U065,2021-07-19,Expense,Food,1122.0,Cash,Jaipur,Doctor visit cash,T09206,INR,False
T13883,U142,2019-06-29,Expense,Food,2113.0,Bank Transfer,chennai,Netflix subscription,T13883,INR,False
T05825,U169,2020-10-14,Income,Bonus,78184.0,UPI,Jaipur,tmhFA3rKZV,T05825,INR,False
T03053,U169,2022-05-09,Expense,Food,221.0,Cash,Pune,Dinner at resto,T03053,INR,False
T05233,U158,2021-03-17,Expense,Food,102.0,Bank Transfer,Lucknow,Uber to office,T05233,INR,False
T10140,U021,2020-12-08,Income,Other Income,66710.0,Card,Ahmedabad,Course fee via app,T10140,INR,False
T02569,U185,2020-06-23,Expense,Food,962.0,UPI,Mumbai,Doctor visit,T02569,INR,False
T13214,U054,2019-05-22,Expense,Food,324.0,Card,Pune,Gift,T13214,INR,False
T02144,U190,2019-03-14,Expense,Rent,65.0,Cash,Ahmedabad,Salary,T02144,INR,False
T05776,U033,2022-06-04,Expense,Food,106.0,Bank Transfer,Pune,Salary late,T05776,INR,False
T14246,U135,2020-09-19,Expense,Entertainment,2483.0,Bank Transfer,Kolkata,Dinner at resto,T14246,INR,False
T12863,U057,2022-09-22,Expense,Food,3297.0,Cash,Kolkata,y2G2UTctHP,T12863,USD,False
T14193,U178,2021-01-04,Expense,Rent,174.0,UPI,bengaluru,Monthly rent,T14193,INR,False
T08580,U130,2021-06-27,Income,Other Income,65829.0,Bank Transfer,Kolkata,Dinner at resto,T08580,INR,False
T13675,U038,2020-10-17,Income,Salary,66785.0,Cash,Kolkata,Gift,T13675,INR,False
T01253,U056,2021-09-30,Expense,Rent,1026.0,UPI,Kolkata,Gift,T01253,INR,False
T07469,U008,2019-07-16,Expense,Rent,220.0,Bank Transfer,Ahmedabad,Paid electricity bill,T07469,INR,False
T05831,U186,2022-05-10,Expense,Food,344.0,UPI,pune,Dinner at resto late,T05831,INR,False
T12666,U023,2019-07-27,Income,Other Income,79326.0,Card,Chennai,Salary,T12666,INR,False
T08978,U035,2022-09-26,Expense,Rent,7.0,Cash,Jaipur,wMRrHWqPX6dlBP3ecqNf,T08978,INR,True
T06340,U143,2021-12-16,Expense,Travel,555.0,UPI,bengaluru,Salary,T06340,INR,False
T05353,U080,2022-08-31,Expense,Food,1066.0,UPI,Pune,Course fee,T05353,USD,False
T10896,U095,2022-10-20,Income,Other Income,66495.0,UPI,Hyderabad,Paid electricity bill ,T10896,INR,False
T09740,U159,2021-06-07,Income,Other Income,76533.0,Bank Transfer,Bengaluru,Dinner at resto,T09740,INR,False
T01062,U039,2022-01-12,Expense,Rent,2279.0,Card,Jaipur,Gift,T01062,INR,False
T10498,U047,2020-05-25,Expense,Entertainment,741.0,Bank Transfer,Pune,Course fee cash,T10498,INR,False
T02363,U032,2019-11-26,Expense,Utilities,31.0,Bank Transfer,,MAUoGhysOdwzLU,T02363,INR,False
T08247,U134,2019-05-28,Expense,Food,1166.0,Cash,Chennai,Grocery shopping via app,T08247,INR,False
T11766,U118,2019-09-17,Expense,Education,2923.0,UPI,Delhi,Doctor visit late,T11766,INR,False
T10164,U166,2019-06-01,Expense,Food,228.0,Card,Kolkata,,T10164,INR,False
T12631,U141,2021-04-07,Expense,Utilities,344.0,Card,Pune,Course fee ,T12631,INR,False
T14802,U105,2019-02-13,Expense,Rent,1449.0,Card,Bengaluru,,T14802,INR,False
T10170,U140,2019-06-12,Income,Bonus,75088.0,Cash,Kolkata,Netflix subscription,T10170,INR,False
T14150,U100,2020-03-23,Expense,Food,973.0,Cash,Mumbai,Gift via app,T14150,INR,False
T01910,U130,2021-05-28,Income,Salary,37909.0,Bank Transfer,Pune,Gift,T01910,INR,False
T14361,U078,2021-04-11,Expense,Travel,459.0,Cash,Pune,Doctor visit,T14361,INR,False
T11182,U178,2021-09-30,Expense,,176.0,Card,Delhi,Gift,T11182,INR,False
T12387,U068,2021-04-29,Expense,Travel,1099.0,UPI,Ahmedabad,Uber to office,T12387,INR,False
T13364,U040,2021-03-10,Expense,Savings,365.0,Cash,bengaluru,Dinner at resto,T13364,INR,False
T00411,U099,2019-07-16,Expense,Utilities,4400.0,UPI,Pune,Doctor visit,T00411,INR,False
T11177,U074,2022-04-10,Expense,Rent,428.0,Card,KOLKATA,Uber to office,T11177,INR,False
T00421,U007,2020-08-04,Expense,Rent,154.0,Cash,Bengaluru,Grocery shopping,T00421,INR,False
T09140,U003,2019-04-09,Expense,Utilities,642.0,Bank Transfer,Kolkata,Dinner at resto,T09140,INR,False
T13557,U173,2022-02-07,Expense,Utilities,134.0,Cash,kolkata,Monthly rent,T13557,INR,False
T12792,U068,2021-04-04,Expense,Rent,702.0,Card,Ahmedabad,Grocery shopping,T12792,INR,False
T08472,U140,2019-05-12,Expense,Food,135.0,Card,Kolkata,Paid electricity bill,T08472,INR,False
T08686,U058,2021-09-21,Income,Bonus,65092.0,Bank Transfer,pune,Salary,T08686,INR,False
T09139,U082,2019-03-19,Income,Other Income,52201.0,Cash,Ahmedabad,Grocery shopping,T09139,INR,False
T13995,U139,2021-06-18,Expense,Rent,3776.0,Card,Chennai,Gift,T13995,USD,False
T05293,U047,2020-12-25,Expense,Rent,322.0,Cash,Ahmedabad,Dinner at resto via app,T05293,INR,False
T01273,U081,2019-08-08,Expense,Rent,807.0,Cash,Bengaluru,Salary,T01273,INR,False
T04863,U044,2020-06-07,Expense,Entertainment,1425.0,Cash,Delhi,0N0klokFJIZDG8LVccx,T04863,INR,True
T01543,U119,2022-10-04,Expense,Food,248.0,Bank Transfer,Bengaluru,Salary,T01543,INR,False
T10262,U036,2020-03-09,Expense,Rent,3225.0,Cash,lucknow,Paid electricity bill,T10262,INR,False
T01407,U084,2022-07-08,Expense,Travel,320.0,UPI,Lucknow,Monthly rent,T01407,INR,False
T05780,U006,2019-11-26,Expense,Travel,589.0,Bank Transfer,Hyderabad,,T05780,INR,False
T13071,U143,2021-02-12,Expense,Travel,364.0,UPI,Jaipur,OOEiZYDARGvrw4hzsxs,T13071,USD,True
T11568,U079,2019-08-30,Expense,Savings,516.0,Cash,Hyderabad,Salary,T11568,INR,False
T03739-1,U192,2022-08-18,Expense,Food,133.0,,chennai,Dinner at resto,T03739,INR,False
T03518,U079,2022-09-21,Expense,Others,1485.0,Card,Bengaluru,Gift,T03518,INR,False
T02978,U121,2020-05-12,Expense,Travel,5710.0,Bank Transfer,Kolkata,Grocery shopping,T02978,INR,False
T06833,U038,2020-09-24,Expense,Food,293.0,Cash,Hyderabad,Gift,T06833,INR,False
T07584,U049,2022-06-04,Expense,Rent,172.0,Bank Transfer,Delhi,Dinner at resto cash,T07584,INR,False
T11364,U170,2021-02-18,Expense,Utilities,29.0,Card,Mumbai,Grocery shopping,T11364,INR,False
T00025,U035,2020-07-20,Expense,Food,585.0,Card,Chennai,p7LUxVpHunSRiAqBKF,T00025,INR,True
T13274,U038,2019-01-11,Expense,Food,273.0,,Pune,Grocery shopping,T13274,INR,False
T03936,U016,2021-05-16,Expense,Food,546.0,Cash,Chennai,Gift,T03936,INR,False
T08285,U086,2021-10-02,Expense,Others,213.0,Cash,lucknow,Monthly rent,T08285,INR,False
T13987,U115,2022-11-27,Expense,Food,173.0,Card,,Uber to office,T13987,INR,False
T04275,U172,2022-08-09,Expense,Food,-754.0,Bank Transfer,Chennai,Grocery shopping via app,T04275,INR,False
T10491,U120,2021-07-08,Expense,Entertainment,178.0,UPI,bengaluru,Salary,T10491,INR,False
T03364,U118,2022-10-04,Expense,Others,535.0,Cash,Jaipur,Grocery shopping cash,T03364,INR,False
T05932,U009,2020-08-18,Expense,Utilities,1446.0,UPI,Delhi,Netflix subscription,T05932,INR,False
T09055,U074,,Expense,Utilities,595.0,Cash,Hyderabad,Gift,T09055,INR,False
T03186,U020,2020-06-17,Expense,Travel,2855.0,,,Uber to office late,T03186,INR,False
T08450,U081,2022-09-16,Expense,Entertainment,355.0,Card,ahmedabad,Monthly rent,T08450,INR,False
T12435,U059,2022-09-26,Expense,Food,292.0,Cash,Lucknow,,T12435,USD,False
T03503,U173,2020-11-09,Expense,Rent,96.0,UPI,Jaipur,Paid electricity bill,T03503,INR,False
T12569,U174,2022-09-05,Income,Bonus,68376.0,Bank Transfer,Kolkata,Netflix subscription,T12569,INR,False
T10002,U044,2021-03-08,Expense,Utilities,3146.0,UPI,Ahmedabad,Doctor visit,T10002,INR,False
T04495,U151,2020-12-09,Expense,Travel,16.0,Bank Transfer,Lucknow,Netflix subscription late,T04495,INR,False
T07731,U174,2019-09-12,Expense,Food,168.0,Cash,,Gift cash,T07731,INR,False
T11798,U131,2021-05-31,Expense,Food,116.0,Cash,,v8OInj8e,T11798,USD,False
T12798,U003,2019-05-19,Income,Other Income,69726.0,Bank Transfer,Mumbai,Monthly rent cash,T12798,INR,False
T04476,U047,2022-09-04,Expense,Rent,888.0,Card,bengaluru,Dinner at resto via app,T04476,INR,False
T01454,U160,2021-09-25,Expense,Rent,1471.0,UPI,Mumbai,Salary,T01454,INR,False
T06878,U115,2019-05-24,Income,Bonus,39909.0,UPI,bengaluru,Salary,T06878,INR,False
T14049,U149,2022-09-06,Expense,Food,207.0,Card,Delhi,Uber to office ,T14049,INR,False
T00995,U021,2021-07-30,Expense,Entertainment,105.0,Card,Jaipur,Gift,T00995,INR,False
T13918,U119,2020-10-15,Expense,Travel,907.0,UPI,Hyderabad,Grocery shopping,T13918,USD,False
T08296,U115,2020-06-12,Expense,Savings,144.0,Card,Delhi,Paid electricity bill,T08296,INR,False
T12055,U078,,Income,Salary,65026.0,Cash,,Monthly rent,T12055,INR,False
T05278,U155,2021-10-13,Expense,Food,1026.0,Bank Transfer,Pune,Netflix subscription via app,T05278,INR,False
T00695,U040,2019-03-11,Expense,Utilities,816.0,Bank Transfer,Bengaluru,Grocery shopping,T00695,INR,False
T01067,U058,2022-06-29,Expense,Travel,123.0,UPI,Kolkata,HkiMxtBZar,T01067,INR,False
T02258,U149,2019-08-03,Income,Salary,76266.0,Cash,Hyderabad,Dinner at resto,T02258,INR,False
T03433,U119,2022-11-04,Income,Other Income,53194.0,Card,LUCKNOW,Course fee,T03433,INR,False
T00930,U160,2020-12-11,Expense,Food,213.0,Cash,Jaipur,Course fee,T00930,INR,False
T14486,U111,2022-08-10,Expense,Rent,3828.0,Cash,pune,Doctor visit late,T14486,USD,False
T03401,U026,2022-04-28,Expense,Travel,40.0,Card,Pune,Netflix subscription,T03401,INR,False
T05789,U020,2021-07-04,Expense,Education,59.0,Card,Delhi,Uber to office late,T05789,INR,False
T12742,U108,2022-06-19,Expense,Food,719.0,Card,Lucknow,Grocery shopping,T12742,USD,False
T08569,U062,2022-06-13,Expense,Rent,793.0,Card,Jaipur,Salary,T08569,INR,False
T02298,U044,2019-12-25,Expense,Health,334.0,Bank Transfer,Chennai,,T02298,INR,False
T07460,U155,2019-06-14,Expense,Food,36.0,Bank Transfer,Ahmedabad,Doctor visit,T07460,INR,False
T02536,U009,2022-02-06,Expense,Food,183.0,UPI,Delhi,Course fee,T02536,INR,False
T09605,U017,2022-05-18,Expense,Rent,109.0,Cash,,Grocery shopping,T09605,USD,False
T06131,U145,2019-01-07,Expense,Health,2027.0,Bank Transfer,Hyderabad,Gift,T06131,INR,False
T13062,U092,2020-10-22,Expense,Rent,,Cash,Kolkata,Paid electricity bill,T13062,,False
T12457,U034,2021-06-24,Expense,Rent,2590.0,Cash,Bengaluru,Salary via app,T12457,INR,False
T13794,U171,2019-08-12,Expense,Health,345.0,Bank Transfer,Lucknow,Salary,T13794,INR,False
T09937,U070,2019-01-30,Expense,Food,709.0,Card,Chennai,Gift,T09937,INR,False
T08036,U079,2020-07-06,Expense,Entertainment,202.0,UPI,Hyderabad,Monthly rent,T08036,USD,False
T02003,U007,2019-01-09,Expense,Savings,84.0,Card,Kolkata,Grocery shopping cash,T02003,INR,False
T00886,U057,2020-03-09,Expense,Entertainment,146.0,Cash,Delhi,Salary late,T00886,USD,False
T02398,U051,2021-10-20,Expense,Rent,1113.0,Bank Transfer,bengaluru,Monthly rent,T02398,USD,False
T06307,U041,2019-01-02,Income,Bonus,60227.0,UPI,Hyderabad,Monthly rent,T06307,INR,False
T08867,U133,2021-04-03,Expense,Savings,1285.0,Cash,Delhi,,T08867,INR,False
T12813,U164,2019-05-29,Expense,Rent,922.0,Card,Delhi,,T12813,INR,False
T13345,U145,2020-10-05,Expense,Food,269.0,Card,Bengaluru,Gift,T13345,INR,False
T08099,U165,2019-07-17,Expense,Food,2240.0,Bank Transfer,Mumbai,Gift,T08099,INR,False
T09602,U030,2021-12-26,Income,Other Income,35329.0,Card,Mumbai,Grocery shopping,T09602,INR,False
T14303,U075,2022-09-23,Income,Salary,47868.0,UPI,Lucknow,Gift,T14303,INR,False
T00189,U174,2020-01-12,Expense,Travel,409.0,Bank Transfer,Hyderabad,Monthly rent,T00189,INR,False
T08955,U183,2021-07-15,Expense,Food,353.0,UPI,chennai,Grocery shopping late,T08955,INR,False
T12688,U138,2022-02-23,Expense,Entertainment,45.0,UPI,Delhi,,T12688,INR,False
T03554,U129,2020-03-18,Expense,Health,373.0,Bank Transfer,chennai,Jf9mas4TfJMo7,T03554,INR,False
T09045,U090,,Income,Other Income,89970.0,Cash,Mumbai,mEP8jDbVaFSf8ggoT95G,T09045,INR,True
T14848,U065,2022-02-24,Expense,Utilities,242.0,Bank Transfer,Pune,Netflix subscription late,T14848,INR,False
T08991,U108,2020-11-27,Expense,Food,275.0,Bank Transfer,Hyderabad,Course fee ,T08991,INR,False
T01164,U179,2021-09-24,Expense,Rent,621.0,Cash,Pune,Gift,T01164,INR,False
T08936-1,U024,2022-01-17,Expense,Rent,202.0,UPI,Pune,Course fee,T08936,USD,False
T01724,U041,2020-04-14,Expense,Food,2090.0,UPI,Pune,Gift,T01724,INR,False
T08074,U185,2020-05-30,Expense,Food,87.0,UPI,Kolkata,,T08074,INR,False
T13340,U083,2021-09-30,Expense,Utilities,178.0,UPI,Mumbai,Gift,T13340,INR,False
T03034,U023,2020-05-01,Expense,Savings,187.0,Cash,Mumbai,Netflix subscription,T03034,INR,False
T05661,U156,2022-07-24,Expense,Food,675.0,Bank Transfer,Ahmedabad,Dinner at resto,T05661,INR,False
T09579,U055,2022-03-30,Expense,Travel,839.0,Card,,Course fee,T09579,INR,False
T12561,U153,2019-10-16,Expense,Rent,63.0,UPI,Jaipur,,T12561,INR,False
T06336,U146,2020-02-24,Expense,Education,309.0,Bank Transfer,Kolkata,Salary,T06336,INR,False
T07719,U184,2021-03-21,Income,Salary,48614.0,Bank Transfer,Pune,Doctor visit late,T07719,INR,False
T09350,U101,2019-05-17,Income,Bonus,66532.0,UPI,lucknow,Grocery shopping ,T09350,INR,False
T00174,U018,2019-07-19,Expense,Rent,1902.0,Bank Transfer,Hyderabad,Salary,T00174,INR,False
T05724,U102,2022-03-20,Expense,Travel,393.0,UPI,Mumbai,Monthly rent,T05724,INR,False
T11557,U015,2021-03-11,Expense,Rent,292.0,Card,Lucknow,Monthly rent,T11557,INR,False
T09255,U094,2019-02-16,Expense,Rent,497.0,Cash,Lucknow,,T09255,INR,False
T08527,U138,2019-02-28,Expense,Rent,168.0,UPI,,Grocery shopping ,T08527,INR,False
T03120,U096,2019-08-31,Expense,Travel,930.0,UPI,Delhi,Uber to office via app,T03120,INR,False
T00856,U077,2020-11-05,Expense,Food,912.0,UPI,Delhi,Doctor visit cash,T00856,INR,False
T10362,U041,2022-12-25,Expense,Entertainment,2013.0,UPI,Lucknow,Doctor visit,T10362,USD,False
T05895,U077,2019-08-05,Expense,Travel,501.0,Card,Ahmedabad,Course fee,T05895,INR,False
T14579,U078,2019-12-05,Expense,Others,3903.0,Card,,Gift,T14579,INR,False
T01638,U184,2022-05-04,Income,Salary,54162.0,UPI,Ahmedabad,Gift late,T01638,INR,False
T09536,U122,2020-09-18,Expense,Food,1167.0,Bank Transfer,Kolkata,Grocery shopping,T09536,INR,False
T08811,U103,2019-04-01,Income,Bonus,69445.0,UPI,Pune,Paid electricity bill,T08811,INR,False
T10513,U096,2020-06-07,Expense,Food,158.0,Bank Transfer,Pune,Monthly rent,T10513,INR,False
T14096,U121,2020-12-30,Expense,Food,2799.0,Bank Transfer,Ahmedabad,Doctor visit via app,T14096,INR,False
T07565,U168,2019-09-24,Income,Salary,48680.0,Card,Ahmedabad,Uber to office,T07565,INR,False
T04973,U058,2022-01-29,Expense,Rent,797.0,UPI,Mumbai,ig54Cvs2dtEnUv2,T04973,INR,True
T06579,U044,2022-12-13,Expense,Food,85.0,Card,Ahmedabad,Salary,T06579,INR,False
T02706,U065,,Expense,Travel,769.0,Cash,Chennai,Course fee ,T02706,INR,False
T10505,U061,2020-09-20,Expense,Utilities,1731.0,Cash,Lucknow,Dinner at resto,T10505,INR,False
T04979,U083,2022-10-21,Income,Salary,32304.0,Cash,Bengaluru,Dinner at resto,T04979,INR,False
T11765,U091,2022-10-25,Expense,Rent,741.0,Bank Transfer,Pune,Gift,T11765,INR,False
T07481,U174,2022-09-30,Income,Bonus,66100.0,Cash,Mumbai,Doctor visit,T07481,INR,False
T05137,U169,2020-05-18,Expense,Rent,395.0,Card,Jaipur,Course fee,T05137,INR,False
T12920,U089,2019-09-14,Income,Other Income,50514.0,UPI,Chennai,Salary,T12920,INR,False
T03060,U109,2019-11-05,Expense,Entertainment,159.0,Cash,Mumbai,2BSQ1YBZ,T03060,INR,False
T03400,U044,2021-01-08,Expense,Food,3068.0,UPI,Jaipur,,T03400,INR,False
T13939,U154,2021-04-22,Expense,Others,619.0,UPI,Lucknow,Gift,T13939,INR,False
T10489,U062,2022-01-01,Expense,Health,425.0,Cash,,Uber to office,T10489,INR,False
T02684,U169,,Expense,Health,418.0,Bank Transfer,,Uber to office,T02684,INR,False
T03967,U141,2020-02-01,Expense,Utilities,2322.0,Cash,Jaipur,Salary,T03967,INR,False
T09260,U027,2020-07-03,Expense,Food,785.0,Cash,Mumbai,Paid electricity bill,T09260,INR,False
T13500,U072,2020-03-16,Expense,Food,52.0,UPI,Jaipur,Paid electricity bill late,T13500,INR,False
T10307,U040,2022-03-12,Expense,Rent,363.0,Cash,Chennai,Gift,T10307,INR,False
T03397,U146,2019-10-19,Expense,Rent,72.0,UPI,Lucknow,Monthly rent,T03397,INR,False
T08705,U007,2019-10-24,Income,Salary,61412.0,Bank Transfer,Jaipur,Monthly rent,T08705,INR,False
T08898,U092,2022-03-03,Expense,Rent,400.0,Cash,Ahmedabad,Grocery shopping,T08898,INR,False
T04737,U176,2019-12-11,Expense,Entertainment,262.0,Cash,Bengaluru,Course fee,T04737,INR,False
T11685,U137,2020-09-25,Expense,Education,132.0,Bank Transfer,Jaipur,Uber to office via app,T11685,INR,False
T03379,U021,2022-06-03,Expense,Travel,52.0,Cash,Bengaluru,Uber to office,T03379,USD,False
T10685,U173,2020-02-24,Expense,Entertainment,510.0,Bank Transfer,Lucknow,Monthly rent late,T10685,INR,False
T07395,U126,2022-03-03,Expense,Savings,1427.0,UPI,Pune,Grocery shopping,T07395,INR,False
T14651-1,U055,2022-11-06,Income,Salary,43640.0,Cash,jaipur,,T14651,INR,False
T09249,U036,2020-02-27,Expense,Savings,314.0,Bank Transfer,Jaipur,Grocery shopping cash,T09249,INR,False
T03781,U066,2022-07-18,Expense,Utilities,327.0,Cash,Delhi,Gift,T03781,INR,False
T10599,U110,2020-01-20,Expense,Entertainment,327.0,Bank Transfer,Hyderabad,Uber to office,T10599,INR,False
T14093,U059,2019-07-26,Expense,Rent,999999.0,Card,Ahmedabad,Monthly rent,T14093,USD,False
T00891,U173,2019-05-04,Expense,Food,631.0,Card,Hyderabad,Salary,T00891,USD,False
T02882,U008,2022-04-12,Expense,Rent,103.0,UPI,Mumbai,Doctor visit,T02882,INR,False
T09418,U060,2020-04-06,Expense,Utilities,583.0,Card,Pune,Course fee,T09418,INR,False
T03437,U102,2022-03-27,Expense,Entertainment,2727.0,UPI,Lucknow,Netflix subscription cash,T03437,INR,False
T07647,U117,2021-04-30,Expense,Rent,250.0,UPI,Pune,Paid electricity bill,T07647,INR,False
T00871,U095,2022-09-23,Expense,Utilities,100.0,Card,Delhi,Gift via app,T00871,INR,False
T13848,U106,2021-09-11,Expense,Utilities,410.0,Cash,Hyderabad,Uber to office,T13848,INR,False
T02923,U062,2021-10-19,Expense,Travel,717.0,Card,Jaipur,Monthly rent,T02923,INR,False
T01683,U073,2020-07-19,Expense,Food,602.0,Card,Bengaluru,Grocery shopping,T01683,INR,False
T06816,U087,2019-06-11,Expense,Food,325.0,UPI,Hyderabad,Grocery shopping cash,T06816,INR,False
T10712,U010,2022-11-28,Expense,Rent,29.0,Cash,Bengaluru,Salary,T10712,INR,False
T00600,U139,2020-05-03,Expense,Entertainment,274.0,Bank Transfer,Pune,Doctor visit,T00600,INR,False
T04706,U016,2019-10-18,Expense,Food,238.0,,Delhi,Netflix subscription,T04706,INR,False
T07981,U162,2022-04-06,Expense,Rent,1533.0,Card,bengaluru,Monthly rent,T07981,INR,False
T14360,U183,2021-04-11,Expense,Rent,1014.0,Card,Kolkata,Grocery shopping,T14360,INR,False
T11398,U062,2022-06-01,Expense,Utilities,349.0,Bank Transfer,Hyderabad,Salary,T11398,INR,False
T05117,U186,2019-02-06,Expense,Entertainment,353.0,Cash,Bengaluru,Gift,T05117,USD,False
T07876,U049,2021-07-06,Expense,Travel,2243.0,Cash,Jaipur,Doctor visit,T07876,INR,False
T11973,U020,2020-01-16,Expense,Utilities,157.0,UPI,Hyderabad,Uber to office late,T11973,INR,False
T02716,U028,2019-07-30,Expense,Food,89.0,UPI,Kolkata,Doctor visit via app,T02716,INR,False
T13392,U154,2020-11-20,Expense,Rent,4467.0,Card,Lucknow,Grocery shopping,T13392,INR,False
T14613,U152,2020-01-14,Expense,Entertainment,167.0,Bank Transfer,Jaipur,Doctor visit cash,T14613,INR,False
T10867,U177,2022-08-06,Income,Other Income,64522.0,Card,Mumbai,Netflix subscription,T10867,USD,False
T12472,U091,2021-05-11,Expense,Food,1126.0,Bank Transfer,Kolkata,Paid electricity bill,T12472,INR,False
T06490,U131,2019-05-29,Expense,Food,1114.0,Cash,hyderabad,VBHX0QUS8tM4m0oeNc2,T06490,INR,True
T10553,U012,2019-12-19,Expense,,159.0,Bank Transfer,Bengaluru,Doctor visit,T10553,INR,False
T00702,U099,2021-01-18,Expense,Health,294.0,Card,Ahmedabad,Uber to office,T00702,INR,False
T00097,U031,2021-05-28,Expense,Health,1024.0,Bank Transfer,Kolkata,Gift,T00097,INR,False
T08153,U011,2020-10-14,Expense,Food,126.0,UPI,Hyderabad,Dinner at resto ,T08153,INR,False
T08564,U060,2021-06-14,Expense,Entertainment,122.0,Card,Mumbai,Netflix subscription late,T08564,INR,False
T09030,U007,2020-07-10,Expense,Travel,529.0,Bank Transfer,Bengaluru,Course fee late,T09030,INR,False
T12830,U019,2020-06-10,Income,Bonus,55337.0,Cash,Lucknow,Gift,T12830,INR,False
